Customer_id,Customer Name (Scrubbed),Transaction ID,Purchase Date,Status,Transaction Type,Amount
100100,"Klusman, Arlene",7BCXB4RCEY,11/5/2015,Paid,Breakfast,16.34
100100,"Klusman, Arlene",XPJWGCY233,11/5/2015,Paid,Ground Transportation,62.74
100100,"Klusman, Arlene",L8DY2OA5ZS,11/6/2015,Paid,Hotel/Lodging,598.9
100100,"Klusman, Arlene",Z1V3HMBNT7,11/9/2015,Paid,Air Travel,464.32
100100,"Klusman, Arlene",UF6K2G70QG,11/9/2015,Paid,Dinner,50
100100,"Klusman, Arlene",8KYTZS0W05,11/9/2015,Paid,Ground Transportation,90.48
100100,"Klusman, Arlene",DGYBLV112Z,11/10/2015,Paid,Ground Transportation,130.15
100100,"Klusman, Arlene",IMO1XPYZ7V,11/11/2015,Paid,Hotel/Lodging,246.18
100100,"Klusman, Arlene",GB823ECREO,11/17/2015,Paid,Air Travel,326.62
100100,"Klusman, Arlene",LRIHICGJDA,11/17/2015,Paid,Dinner,45
100100,"Klusman, Arlene",04YMOB9AY9,11/17/2015,Paid,Ground Transportation,103.54
100100,"Klusman, Arlene",RF42NDC3P1,11/18/2015,Paid,Breakfast,9.99
100100,"Klusman, Arlene",EM1M951JOV,11/18/2015,Paid,Dinner,34
100100,"Klusman, Arlene",I3ML33PNAV,11/18/2015,Paid,Ground Transportation,46.69
100100,"Klusman, Arlene",ZUOWRNLG6J,11/19/2015,Paid,Ground Transportation,21.79
100100,"Klusman, Arlene",3ROI14BM2R,11/20/2015,Paid,Hotel/Lodging,616.02
100100,"Klusman, Arlene",TNJ7UL28D5,11/24/2015,Paid,Ground Transportation,80.5
100101,"Buemi, Alease",44X5Z1AHWT,10/5/2015,Paid,Breakfast,18.78
100101,"Buemi, Alease",RI6L75YMOX,10/5/2015,Paid,Dinner,49.35
100101,"Buemi, Alease",MH3456AKGQ,10/5/2015,Paid,Ground Transportation,348
100101,"Buemi, Alease",JMJQWY6R6D,10/5/2015,Paid,Hotel/Lodging,240.56
100101,"Buemi, Alease",I0IDMJPNQK,10/6/2015,Paid,Breakfast,11.89
100101,"Buemi, Alease",L69BTT6SYB,10/6/2015,Paid,Dinner,49.75
100101,"Buemi, Alease",RUYMVAWVPX,10/6/2015,Paid,Hotel/Lodging,240.56
100101,"Buemi, Alease",GM1Y5WYOOU,10/7/2015,Paid,Breakfast,15.14
100101,"Buemi, Alease",XBF10YI1NO,10/7/2015,Paid,Dinner,48.83
100101,"Buemi, Alease",1PMA153M0P,10/7/2015,Paid,Hotel/Lodging,240.56
100101,"Buemi, Alease",X08BJWIE55,10/8/2015,Paid,Breakfast,15.29
100101,"Buemi, Alease",7UM9URUJN6,10/12/2015,Paid,Breakfast,17.88
100101,"Buemi, Alease",XPZ9WGG2B9,10/12/2015,Paid,Dinner,49.6
100101,"Buemi, Alease",Z0MU11T4WV,10/13/2015,Paid,Breakfast,15.62
100101,"Buemi, Alease",T9RN71QN84,10/13/2015,Paid,Dinner,49.5
100101,"Buemi, Alease",YBI4JUKM8J,10/14/2015,Paid,Breakfast,15.98
100101,"Buemi, Alease",EGZVZGGR9P,10/14/2015,Paid,Dinner,49.95
100101,"Buemi, Alease",09J84DBF0X,10/14/2015,Paid,Ground Transportation,14.14
100101,"Buemi, Alease",TNHFPG8A5B,10/15/2015,Paid,Breakfast,14.75
100101,"Buemi, Alease",PEG95JT6UJ,10/16/2015,Paid,Hotel/Lodging,913.71
100101,"Buemi, Alease",76HC26F2U5,10/19/2015,Paid,Breakfast,19.97
100101,"Buemi, Alease",VH7IZP3BVR,10/19/2015,Paid,Dinner,49.9
100101,"Buemi, Alease",YQJRM5ZAJK,10/19/2015,Paid,Ground Transportation,382.36
100101,"Buemi, Alease",JH86WLO6GI,10/20/2015,Paid,Breakfast,16.84
100101,"Buemi, Alease",3MQKNN1D92,10/21/2015,Paid,Breakfast,11.71
100101,"Buemi, Alease",OPJWG12ASZ,10/21/2015,Paid,Ground Transportation,25.14
100101,"Buemi, Alease",6V0YZNE14R,10/22/2015,Paid,Ground Transportation,39.85
100101,"Buemi, Alease",DZEX39ZRYE,10/21/2015,Paid,Ground Transportation,30
100101,"Buemi, Alease",192GOXCQCE,10/26/2015,Paid,Breakfast,14.5
100101,"Buemi, Alease",AJCFYKCRTH,10/26/2015,Paid,Dinner,49.9
100101,"Buemi, Alease",8LYT70U3JW,10/26/2015,Paid,Ground Transportation,378.13
100101,"Buemi, Alease",Q6OLDC0H3Y,10/27/2015,Paid,Breakfast,15.99
100101,"Buemi, Alease",0QODFRXOLT,10/27/2015,Paid,Ground Transportation,14.74
100101,"Buemi, Alease",UMPJ4ZBVD8,10/29/2015,Paid,Breakfast,13.5
100101,"Buemi, Alease",E45MN59XSP,10/29/2015,Paid,Dinner,49.55
100101,"Buemi, Alease",K7D2UMZ7N1,10/29/2015,Paid,Ground Transportation,352.65
100101,"Buemi, Alease",QER4YRE4ZG,10/30/2015,Paid,Breakfast,9.61
100101,"Buemi, Alease",69UZDPDTH1,10/30/2015,Paid,Ground Transportation,14.3
100101,"Buemi, Alease",65LCSK5KVD,11/2/2015,Paid,Dinner,48.15
100101,"Buemi, Alease",92TGX87BYR,11/2/2015,Paid,Ground Transportation,399.28
100101,"Buemi, Alease",X1TR6CN9QE,11/3/2015,Paid,Breakfast,12.27
100101,"Buemi, Alease",A31Q6F7VS7,11/3/2015,Paid,Dinner,49.5
100101,"Buemi, Alease",IBSR1H7QRS,11/3/2015,Paid,Ground Transportation,17.85
100101,"Buemi, Alease",TB8AL3AICC,11/4/2015,Paid,Breakfast,13.27
100101,"Buemi, Alease",42P5O5WEHG,11/4/2015,Paid,Dinner,49.8
100101,"Buemi, Alease",TZJKY03PPL,11/4/2015,Paid,Ground Transportation,15.71
100101,"Buemi, Alease",P7QR4ND6PO,11/5/2015,Paid,Breakfast,32.16
100101,"Buemi, Alease",9SUGZM08US,11/5/2015,Paid,Ground Transportation,24.88
100101,"Buemi, Alease",NVEVY6IA6A,11/5/2015,Paid,Hotel/Lodging,"2,219.01"
100101,"Buemi, Alease",TCQR3WINMQ,10/21/2015,Paid,Ground Transportation,61.71
100101,"Buemi, Alease",U3VT8JKO3A,10/22/2015,Paid,Ground Transportation,49
100101,"Buemi, Alease",IZRBXIO9FZ,10/28/2015,Paid,Ground Transportation,8.8
100101,"Buemi, Alease",MDNLMXGV1D,11/9/2015,Paid,Ground Transportation,483.81
100101,"Buemi, Alease",ZQCT6I9O9F,11/10/2015,Paid,Ground Transportation,80.66
100101,"Buemi, Alease",CI8TI9P59I,11/11/2015,Paid,Ground Transportation,44.84
100101,"Buemi, Alease",2LKB3IKWAV,11/12/2015,Paid,Ground Transportation,65.19
100101,"Buemi, Alease",HD8OZER8XU,11/13/2015,Paid,Ground Transportation,26.21
100101,"Buemi, Alease",F58GAX92H4,11/14/2015,Paid,Ground Transportation,15.06
100101,"Buemi, Alease",6SGYVCUGWK,11/16/2015,Paid,Ground Transportation,463.99
100101,"Buemi, Alease",22IMSEOBBV,11/17/2015,Paid,Ground Transportation,13.68
100101,"Buemi, Alease",87MZTUWORL,11/17/2015,Paid,Breakfast,15.22
100101,"Buemi, Alease",3M92837TIM,11/17/2015,Paid,Dinner,47.23
100101,"Buemi, Alease",GJUN6JYC3H,11/18/2015,Paid,Breakfast,17.59
100101,"Buemi, Alease",UZQJX5U84A,11/18/2015,Paid,Dinner,48.45
100101,"Buemi, Alease",8VN59LTRBX,11/18/2015,Paid,Ground Transportation,13.34
100101,"Buemi, Alease",L0S0488DVL,11/19/2015,Paid,Breakfast,10.63
100101,"Buemi, Alease",4JBK0RJTRN,11/19/2015,Paid,Dinner,45.74
100101,"Buemi, Alease",1Y2DYFZQ3B,11/19/2015,Paid,Ground Transportation,12.21
100101,"Buemi, Alease",890XMVKK0P,11/20/2015,Paid,Ground Transportation,44.65
100101,"Buemi, Alease",8AGUDXJJ4U,11/23/2015,Paid,Breakfast,17.68
100101,"Buemi, Alease",CPCQTMJMV8,11/23/2015,Paid,Ground Transportation,332.38
100101,"Buemi, Alease",1BYWPS5JKB,11/24/2015,Paid,Ground Transportation,41.31
100101,"Buemi, Alease",MMVNLZTH7J,11/25/2015,Paid,Ground Transportation,24.9
100101,"Buemi, Alease",4YQAG3TCYM,11/25/2015,Paid,Hotel/Lodging,"2,480.07"
100101,"Buemi, Alease",I5GXOM8FPS,11/30/2015,Paid,Breakfast,17.9
100101,"Buemi, Alease",7LSYH0WFM0,11/30/2015,Paid,Dinner,99.25
100101,"Buemi, Alease",P2W8FKLJMZ,11/30/2015,Paid,Ground Transportation,357.77
100101,"Buemi, Alease",KX3Z03OE4J,12/1/2015,Paid,Ground Transportation,13.59
100101,"Buemi, Alease",0EK6LVLTGY,12/2/2015,Paid,Breakfast,15.04
100101,"Buemi, Alease",D40CSWKGHU,12/2/2015,Paid,Dinner,49.95
100101,"Buemi, Alease",F3GFZXXP4F,12/3/2015,Paid,Breakfast,15.24
100101,"Buemi, Alease",M8AEXQ3VBG,12/3/2015,Paid,Ground Transportation,13.32
100101,"Buemi, Alease",SS7HJQK9B6,12/4/2015,Paid,Ground Transportation,12.81
100101,"Buemi, Alease",ETB1BK7GK3,12/7/2015,Paid,Breakfast,14.92
100101,"Buemi, Alease",PL376ZD4Q4,12/7/2015,Paid,Dinner,49.95
100101,"Buemi, Alease",XP49MKNPT5,12/7/2015,Paid,Ground Transportation,413.67
100101,"Buemi, Alease",ECEMD8W1Y0,12/8/2015,Paid,Breakfast,12.45
100101,"Buemi, Alease",OLSLER55M8,12/8/2015,Paid,Dinner,49.35
100101,"Buemi, Alease",M0HNRVTJ2F,12/8/2015,Paid,Ground Transportation,61.03
100101,"Buemi, Alease",YNS978RBYT,12/9/2015,Paid,Breakfast,14.94
100101,"Buemi, Alease",FMMX4TBCVE,12/9/2015,Paid,Dinner,49.35
100101,"Buemi, Alease",REAZOCJV08,12/10/2015,Paid,Breakfast,7.79
100101,"Buemi, Alease",F5ZD4NLO2Z,12/10/2015,Paid,Ground Transportation,29.04
100101,"Buemi, Alease",RFDEYTTLXR,12/14/2015,Paid,Breakfast,6.91
100101,"Buemi, Alease",LLJ4UZIDMQ,12/14/2015,Paid,Dinner,41
100101,"Buemi, Alease",5VYY7LIQJ3,12/14/2015,Paid,Ground Transportation,415.46
100101,"Buemi, Alease",0PX8CES8X3,12/15/2015,Paid,Breakfast,13.97
100101,"Buemi, Alease",8DD7B149FC,12/15/2015,Paid,Dinner,50
100101,"Buemi, Alease",5Q3IFCTG8Y,12/15/2015,Paid,Ground Transportation,25.66
100101,"Buemi, Alease",T1MTWTIHW6,12/16/2015,Paid,Breakfast,18.99
100101,"Buemi, Alease",JRPBXSZ21S,12/16/2015,Paid,Dinner,49.35
100101,"Buemi, Alease",P7OUAFHMBE,12/17/2015,Paid,Breakfast,5.52
100101,"Buemi, Alease",7SAOX3CKZI,12/17/2015,Paid,Ground Transportation,21.89
100101,"Buemi, Alease",4UXLDKICMB,12/21/2015,Paid,Breakfast,13.5
100101,"Buemi, Alease",XTZBW522AO,12/21/2015,Paid,Dinner,49.35
100101,"Buemi, Alease",ISM13Z59YA,12/21/2015,Paid,Ground Transportation,335.73
100101,"Buemi, Alease",4ZF8HLW5S8,12/22/2015,Paid,Breakfast,16.09
100101,"Buemi, Alease",8Z8W0BNG5Q,12/22/2015,Paid,Dinner,39
100101,"Buemi, Alease",ROA9N9UCCI,12/22/2015,Paid,Ground Transportation,14.34
100101,"Buemi, Alease",1PK6Z794TB,12/23/2015,Paid,Breakfast,5.72
100101,"Buemi, Alease",FKNWRDGUR6,12/23/2015,Paid,Dinner,28.07
100101,"Buemi, Alease",E0QJZ33TNE,12/23/2015,Paid,Ground Transportation,33.24
100101,"Buemi, Alease",HP3FG0K21I,12/24/2015,Paid,Ground Transportation,13.26
100101,"Buemi, Alease",41EER9Y2VM,12/24/2015,Paid,Hotel/Lodging,"3,002.19"
100102,"Cronauer, Louisa",H0PT8JEQHH,1/31/2016,Paid,Air Travel,339.88
100102,"Cronauer, Louisa",10C9BX0TQ5,2/1/2016,Paid,Automobile Rental,37.93
100102,"Cronauer, Louisa",MW11SL90Q1,2/8/2016,Paid,Air Travel,7
100102,"Cronauer, Louisa",ABBWLR46V7,2/8/2016,Paid,Ground Transportation,298
100102,"Cronauer, Louisa",EGKN766ARW,2/8/2016,Paid,Hotel/Lodging,3.95
100102,"Cronauer, Louisa",CNQGQVSEU5,2/9/2016,Paid,Automobile Rental,35.84
100102,"Cronauer, Louisa",1MFUGA7NHF,2/9/2016,Paid,Dinner,0
100102,"Cronauer, Louisa",6U4BH5YFXN,2/9/2016,Paid,Ground Transportation,17
100102,"Cronauer, Louisa",5OI5E105RZ,2/10/2016,Paid,Hotel/Lodging,334.25
100102,"Cronauer, Louisa",ZOPA3VI5SR,2/1/2016,Paid,Breakfast,7
100102,"Cronauer, Louisa",55PKIRJ1Y1,2/1/2016,Paid,Ground Transportation,24.15
100102,"Cronauer, Louisa",U4YGLUOT75,2/5/2016,Paid,Breakfast,3.54
100102,"Cronauer, Louisa",SC3TBK7AU3,2/8/2016,Paid,Ground Transportation,11.2
100102,"Cronauer, Louisa",IV2DM5FY42,2/9/2016,Paid,Breakfast,2.54
100102,"Cronauer, Louisa",TYHC7GHNZB,2/9/2016,Paid,Ground Transportation,11
100102,"Cronauer, Louisa",A688E9NXAP,2/19/2016,Paid,Air Travel,341.96
100102,"Cronauer, Louisa",KAOHALNIS3,2/23/2016,Paid,Automobile Rental,42.56
100102,"Cronauer, Louisa",YK9W04JVRU,2/23/2016,Paid,Ground Transportation,11
100102,"Cronauer, Louisa",1NSHNGUONL,2/23/2016,Paid,Hotel/Lodging,247.87
100103,"Cetta, Angella",G9J00GSOW1,10/5/2015,Paid,Ground Transportation,215
100103,"Cetta, Angella",X42D6QZ5CA,10/15/2015,Paid,Ground Transportation,272
100103,"Cetta, Angella",VSVD62GNXZ,10/18/2015,Paid,Ground Transportation,218
100103,"Cetta, Angella",9M15ATVZLW,10/23/2015,Paid,Ground Transportation,242
100103,"Cetta, Angella",F27D5LNLOE,10/25/2015,Paid,Ground Transportation,188
100103,"Cetta, Angella",LVYQBCIIFC,10/29/2015,Paid,Ground Transportation,272
100103,"Cetta, Angella",UPMIDKBW44,11/1/2015,Paid,Ground Transportation,188
100103,"Cetta, Angella",0R9WB3RVJI,11/5/2015,Paid,Ground Transportation,133
100103,"Cetta, Angella",8N8AQC3UAP,10/5/2015,Paid,Hotel/Lodging,703.08
100103,"Cetta, Angella",AJLX09OU3K,10/9/2015,Paid,Hotel/Lodging,245.31
100103,"Cetta, Angella",JUVTITSCQC,10/11/2015,Paid,Hotel/Lodging,"3,010.60"
100103,"Cetta, Angella",ZTTXCH9E6R,10/9/2015,Paid,Ground Transportation,272
100103,"Cetta, Angella",P304WJ448Z,10/11/2015,Paid,Ground Transportation,242
100103,"Cetta, Angella",LVJACFM1JI,10/5/2015,Paid,Dinner,30.73
100103,"Cetta, Angella",E0FM9TRHXU,10/6/2015,Paid,Dinner,41.46
100103,"Cetta, Angella",QKD5TJI43G,10/7/2015,Paid,Dinner,28.5
100103,"Cetta, Angella",OFJCLIXOMI,10/8/2015,Paid,Dinner,14.93
100103,"Cetta, Angella",J55R1PMEXF,10/11/2015,Paid,Dinner,34.79
100103,"Cetta, Angella",XRFZ6E5MZA,10/12/2015,Paid,Dinner,24.38
100103,"Cetta, Angella",M5PT2IEA2W,10/13/2015,Paid,Dinner,42
100103,"Cetta, Angella",ZK815E4BHX,10/14/2015,Paid,Dinner,33.55
100103,"Cetta, Angella",J3J9Q1WFS8,10/19/2015,Paid,Dinner,34.52
100103,"Cetta, Angella",1G0G7DRNPJ,10/20/2015,Paid,Dinner,34
100103,"Cetta, Angella",IMKILNZZVH,10/21/2015,Paid,Dinner,40
100103,"Cetta, Angella",FD6D4YVN33,10/25/2015,Paid,Dinner,12.68
100103,"Cetta, Angella",RYZBRHG2FB,10/26/2015,Paid,Dinner,38
100103,"Cetta, Angella",X1M2QP7SVU,10/27/2015,Paid,Dinner,32
100103,"Cetta, Angella",3AV4FWF7RJ,10/28/2015,Paid,Dinner,38
100103,"Cetta, Angella",NKTK2YB71A,10/29/2015,Paid,Dinner,20.81
100103,"Cetta, Angella",9HI4DHXA8C,11/1/2015,Paid,Dinner,27.15
100103,"Cetta, Angella",9C0NF2JWQG,11/2/2015,Paid,Dinner,37
100103,"Cetta, Angella",JAKBEN9QT4,11/3/2015,Paid,Dinner,44.69
100103,"Cetta, Angella",4ZN46VZ9N3,11/4/2015,Paid,Dinner,43.07
100103,"Cetta, Angella",VE4NZ658C2,11/5/2015,Paid,Dinner,22.71
100103,"Cetta, Angella",D1RBVRMGTC,11/8/2015,Paid,Dinner,18.35
100103,"Cetta, Angella",YWZ0L88JKD,10/5/2015,Paid,Breakfast,18.71
100103,"Cetta, Angella",ORA7BV27DZ,10/6/2015,Paid,Breakfast,11.53
100103,"Cetta, Angella",XEZTNNHJ32,10/7/2015,Paid,Breakfast,12.93
100103,"Cetta, Angella",ZM0V9IF5SV,10/8/2015,Paid,Breakfast,15.97
100103,"Cetta, Angella",K46FTQ06TR,10/9/2015,Paid,Breakfast,13.95
100103,"Cetta, Angella",JANALE4V9E,10/12/2015,Paid,Breakfast,14.16
100103,"Cetta, Angella",DM21MOPJ3B,10/13/2015,Paid,Breakfast,6.72
100103,"Cetta, Angella",JD8Z8FB24G,10/14/2015,Paid,Breakfast,23.11
100103,"Cetta, Angella",9SA4OEJGPW,10/15/2015,Paid,Breakfast,14.8
100103,"Cetta, Angella",QVRAGQORHK,10/19/2015,Paid,Breakfast,13.74
100103,"Cetta, Angella",D1HL0G991R,10/20/2015,Paid,Breakfast,4.34
100103,"Cetta, Angella",M0LB3OB7D0,10/21/2015,Paid,Breakfast,7.58
100103,"Cetta, Angella",G925XC0D2B,10/22/2015,Paid,Breakfast,7.81
100103,"Cetta, Angella",GQRKJG2GO3,10/26/2015,Paid,Breakfast,17.51
100103,"Cetta, Angella",1X9L7OOK3J,10/27/2015,Paid,Breakfast,13.6
100103,"Cetta, Angella",3GAR4H9W0S,10/28/2015,Paid,Breakfast,8.93
100103,"Cetta, Angella",0IKCCQJSBM,10/29/2015,Paid,Breakfast,10.93
100103,"Cetta, Angella",T7596BN50M,11/2/2015,Paid,Breakfast,10.35
100103,"Cetta, Angella",3VH4LD8OPH,11/3/2015,Paid,Breakfast,7.42
100103,"Cetta, Angella",PORO8Q4IRH,11/4/2015,Paid,Breakfast,9.41
100103,"Cetta, Angella",V9PFQMR3EJ,11/5/2015,Paid,Breakfast,14.36
100103,"Cetta, Angella",343Z2KF1D4,10/5/2015,Paid,Ground Transportation,40.83
100103,"Cetta, Angella",2MGA9UWF6I,10/7/2015,Paid,Ground Transportation,9.86
100103,"Cetta, Angella",L6USHHW9LO,10/8/2015,Paid,Ground Transportation,31.8
100103,"Cetta, Angella",J1ZXJSKF3F,10/10/2015,Paid,Ground Transportation,24.37
100103,"Cetta, Angella",7MW7SLJIJU,10/11/2015,Paid,Ground Transportation,20.6
100103,"Cetta, Angella",7XV0T2XFY6,10/18/2015,Paid,Ground Transportation,47.01
100103,"Cetta, Angella",KGFI6QRJQY,10/22/2015,Paid,Ground Transportation,53.78
100103,"Cetta, Angella",25ENWJJN7P,10/25/2015,Paid,Ground Transportation,19.78
100103,"Cetta, Angella",2PO54J09NC,10/29/2015,Paid,Ground Transportation,20.69
100103,"Cetta, Angella",XY9NLYDZR1,11/1/2015,Paid,Ground Transportation,20.05
100103,"Cetta, Angella",W8EXWMWB9J,11/3/2015,Paid,Ground Transportation,12.74
100103,"Cetta, Angella",FFFN9TVVTC,11/5/2015,Paid,Ground Transportation,39.79
100103,"Cetta, Angella",F0WBHNZL3M,11/26/2015,Paid,Hotel/Lodging,"2,714.15"
100103,"Cetta, Angella",35MMI30UYR,11/5/2015,Paid,Ground Transportation,131
100103,"Cetta, Angella",EDMXAFYD3U,11/8/2015,Paid,Ground Transportation,215
100103,"Cetta, Angella",9MJNOB305U,11/13/2015,Paid,Ground Transportation,272
100103,"Cetta, Angella",987J5ULWWO,11/20/2015,Paid,Ground Transportation,272
100103,"Cetta, Angella",68L94E9ONI,11/22/2015,Paid,Ground Transportation,188
100103,"Cetta, Angella",4V4L824VB5,11/25/2015,Paid,Ground Transportation,283
100103,"Cetta, Angella",305G2K3KEY,11/29/2015,Paid,Ground Transportation,221
100103,"Cetta, Angella",F8LMHWLNJJ,12/4/2015,Paid,Ground Transportation,272
100103,"Cetta, Angella",Y7TRDIK3JA,12/6/2015,Paid,Ground Transportation,238
100103,"Cetta, Angella",DHW3Q3W8CW,12/12/2015,Paid,Ground Transportation,133
100103,"Cetta, Angella",QWNHZR1L7P,12/14/2015,Paid,Ground Transportation,197
100103,"Cetta, Angella",ZU5O0GHPC6,12/18/2015,Paid,Ground Transportation,189
100103,"Cetta, Angella",MWZOLJ730V,11/9/2015,Paid,Dinner,35
100103,"Cetta, Angella",E4LB61PGW3,11/10/2015,Paid,Dinner,40
100103,"Cetta, Angella",4GTTSYQH2Z,11/11/2015,Paid,Dinner,45
100103,"Cetta, Angella",I6O6Y6I298,11/12/2015,Paid,Dinner,23.41
100103,"Cetta, Angella",L9O755RG80,11/15/2015,Paid,Dinner,31.25
100103,"Cetta, Angella",CBXSGE5QMO,11/16/2015,Paid,Dinner,40
100103,"Cetta, Angella",QDUPY1RRX5,11/17/2015,Paid,Dinner,39
100103,"Cetta, Angella",0GWFBNQB9H,11/18/2015,Paid,Dinner,25
100103,"Cetta, Angella",EBIHJ9A21R,11/19/2015,Paid,Dinner,29.05
100103,"Cetta, Angella",NNZR7MB5N6,11/22/2015,Paid,Dinner,22.54
100103,"Cetta, Angella",UW3DL9S1UW,11/23/2015,Paid,Dinner,30
100103,"Cetta, Angella",BHICLHWHG1,11/24/2015,Paid,Dinner,20
100103,"Cetta, Angella",G2WL5GO8E7,11/25/2015,Paid,Dinner,23.6
100103,"Cetta, Angella",IV74AD9TY3,11/30/2015,Paid,Dinner,26
100103,"Cetta, Angella",WDV9YCFIIS,12/1/2015,Paid,Dinner,40.88
100103,"Cetta, Angella",KPOZIJI7ZJ,12/2/2015,Paid,Dinner,41.71
100103,"Cetta, Angella",YS5VW8GJGL,12/3/2015,Paid,Dinner,22.54
100103,"Cetta, Angella",3JJ8HZ26KK,12/7/2015,Paid,Dinner,41.26
100103,"Cetta, Angella",V53D4YQPHY,12/8/2015,Paid,Dinner,56.8
100103,"Cetta, Angella",CV01MT3CLU,12/9/2015,Paid,Dinner,47.03
100103,"Cetta, Angella",7SRA81EG7J,12/10/2015,Paid,Dinner,31.83
100103,"Cetta, Angella",5GVV575BUA,12/14/2015,Paid,Dinner,38
100103,"Cetta, Angella",090G32KO99,12/15/2015,Paid,Dinner,24.25
100103,"Cetta, Angella",HEUB3GH0LH,12/16/2015,Paid,Dinner,48.01
100103,"Cetta, Angella",1GM5APIQXC,12/17/2015,Paid,Dinner,24.01
100103,"Cetta, Angella",OPRB9Q0TYR,12/20/2015,Paid,Dinner,35.84
100103,"Cetta, Angella",CBD0ES9VF1,12/21/2015,Paid,Dinner,39
100103,"Cetta, Angella",A55SVM3PB9,12/22/2015,Paid,Dinner,25
100103,"Cetta, Angella",8QYG4ZUVW2,11/9/2015,Paid,Ground Transportation,21.08
100103,"Cetta, Angella",TGQIPP1ICW,11/11/2015,Paid,Ground Transportation,54.69
100103,"Cetta, Angella",HLEEATFKX5,11/13/2015,Paid,Ground Transportation,48.53
100103,"Cetta, Angella",QOKHXU29NC,11/15/2015,Paid,Ground Transportation,33.46
100103,"Cetta, Angella",V5Y81A2O1S,11/16/2015,Paid,Ground Transportation,14.29
100103,"Cetta, Angella",M5SDZA6YGM,11/18/2015,Paid,Ground Transportation,13
100103,"Cetta, Angella",THTE2H22FO,11/21/2015,Paid,Ground Transportation,27.69
100103,"Cetta, Angella",IICKOH5OEM,11/22/2015,Paid,Ground Transportation,29.59
100103,"Cetta, Angella",SOVOH11RAH,11/24/2015,Paid,Ground Transportation,29.81
100103,"Cetta, Angella",7I627KXGC3,11/26/2015,Paid,Ground Transportation,9.67
100103,"Cetta, Angella",COTVV72M4D,11/27/2015,Paid,Ground Transportation,37.11
100103,"Cetta, Angella",I209BSXVVM,11/28/2015,Paid,Ground Transportation,18.86
100103,"Cetta, Angella",T119HDX8DX,11/30/2015,Paid,Ground Transportation,33.73
100103,"Cetta, Angella",3EZTAHPO1C,12/3/2015,Paid,Ground Transportation,13.19
100103,"Cetta, Angella",I590GRWX7E,12/6/2015,Paid,Ground Transportation,57.63
100103,"Cetta, Angella",NR98RGI4RM,12/8/2015,Paid,Ground Transportation,13.15
100103,"Cetta, Angella",S891UHCBJT,12/10/2015,Paid,Ground Transportation,19.9
100103,"Cetta, Angella",O1KBB6HJV3,12/11/2015,Paid,Ground Transportation,12.88
100103,"Cetta, Angella",02P0J6D59G,12/12/2015,Paid,Ground Transportation,29.21
100103,"Cetta, Angella",7VKPZBIADB,12/13/2015,Paid,Ground Transportation,19.87
100103,"Cetta, Angella",6KM6I7TD28,12/14/2015,Paid,Ground Transportation,25.09
100103,"Cetta, Angella",7CIACLPLUA,12/19/2015,Paid,Ground Transportation,31.69
100103,"Cetta, Angella",NPIKL7YWSC,11/15/2015,Paid,Ground Transportation,242
100103,"Cetta, Angella",I800FMTV0D,11/9/2015,Paid,Breakfast,15.01
100103,"Cetta, Angella",NGIEK63B3Q,11/10/2015,Paid,Breakfast,14.55
100103,"Cetta, Angella",2GF3M4Q7R0,11/11/2015,Paid,Breakfast,14.98
100103,"Cetta, Angella",YAKHX3VW0K,11/12/2015,Paid,Breakfast,16.84
100103,"Cetta, Angella",6OYJN1ISEB,11/16/2015,Paid,Breakfast,14.41
100103,"Cetta, Angella",838Z98QCIQ,11/17/2015,Paid,Breakfast,17.91
100103,"Cetta, Angella",ZB6E63L14J,11/18/2015,Paid,Breakfast,7.66
100103,"Cetta, Angella",M2XK7USNW6,11/19/2015,Paid,Breakfast,16.08
100103,"Cetta, Angella",I3PTCVQWTT,11/23/2015,Paid,Breakfast,7.02
100103,"Cetta, Angella",5GNURWFLM5,11/24/2015,Paid,Breakfast,8.25
100103,"Cetta, Angella",VYW7U3YI38,11/30/2015,Paid,Breakfast,8.44
100103,"Cetta, Angella",BDX4O0GQ0U,12/1/2015,Paid,Breakfast,9.51
100103,"Cetta, Angella",E0HDHW8ACB,12/2/2015,Paid,Breakfast,6.94
100103,"Cetta, Angella",3FSH7IGIAD,12/3/2015,Paid,Breakfast,15.79
100103,"Cetta, Angella",0B6O1NKKZ9,12/4/2015,Paid,Breakfast,14.84
100103,"Cetta, Angella",JCELKRJGJV,1/16/2016,Paid,Hotel/Lodging,"1,784.88"
100103,"Cetta, Angella",U14A0V0J2H,12/22/2015,Paid,Ground Transportation,161
100103,"Cetta, Angella",4X6E31RCBA,1/3/2016,Paid,Ground Transportation,217
100103,"Cetta, Angella",I45MP5U44B,1/8/2016,Paid,Ground Transportation,217
100103,"Cetta, Angella",CULD2M7B59,1/10/2016,Paid,Ground Transportation,218
100103,"Cetta, Angella",4KAAT64RKW,1/14/2016,Paid,Ground Transportation,305
100103,"Cetta, Angella",H7BUUDVHL4,1/16/2016,Paid,Ground Transportation,271
100103,"Cetta, Angella",RY6PDASN80,1/21/2016,Paid,Ground Transportation,218
100103,"Cetta, Angella",3G6THAAZFZ,1/3/2016,Paid,Dinner,42.19
100103,"Cetta, Angella",6CA9N7AX4V,1/4/2016,Paid,Dinner,15.29
100103,"Cetta, Angella",1B2U0P1NZ9,1/5/2016,Paid,Dinner,46
100103,"Cetta, Angella",XZ7SG3UKPA,1/6/2016,Paid,Dinner,64.68
